params_id,minRecentCount,diffThresholdDays,maxRecentStd,alpha,frequencyDiffThreshold,frequencyRecentWindowDays,change_type_accuracy,interval_change_precision,interval_change_recall,interval_change_f1,frequency_change_precision,frequency_change_recall,frequency_change_f1,overall_change_precision,overall_change_recall,overall_change_f1,cycle_mae,daily_frequency_mae,score
params_1431,2,1.5,1.2,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1432,2,1.5,1.2,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1435,2,1.5,1.2,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1436,2,1.5,1.2,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1507,2,1.5,1.5,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1508,2,1.5,1.5,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1511,2,1.5,1.5,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1512,2,1.5,1.5,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1515,2,1.5,1.5,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1516,2,1.5,1.5,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1587,2,1.5,2.0,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1588,2,1.5,2.0,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1591,2,1.5,2.0,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1592,2,1.5,2.0,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1595,2,1.5,2.0,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1596,2,1.5,2.0,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1667,2,2.0,0.5,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1668,2,2.0,0.5,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1671,2,2.0,0.5,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1672,2,2.0,0.5,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1675,2,2.0,0.5,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1676,2,2.0,0.5,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1747,2,2.0,1.0,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1748,2,2.0,1.0,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1751,2,2.0,1.0,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1752,2,2.0,1.0,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1755,2,2.0,1.0,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1756,2,2.0,1.0,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1827,2,2.0,1.2,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1828,2,2.0,1.2,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1831,2,2.0,1.2,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1832,2,2.0,1.2,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1835,2,2.0,1.2,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1836,2,2.0,1.2,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1907,2,2.0,1.5,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1908,2,2.0,1.5,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1911,2,2.0,1.5,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1912,2,2.0,1.5,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1915,2,2.0,1.5,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1916,2,2.0,1.5,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1987,2,2.0,2.0,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1988,2,2.0,2.0,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1991,2,2.0,2.0,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1992,2,2.0,2.0,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1995,2,2.0,2.0,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_1996,2,2.0,2.0,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3267,3,1.5,0.5,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3268,3,1.5,0.5,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3271,3,1.5,0.5,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3272,3,1.5,0.5,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3275,3,1.5,0.5,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3276,3,1.5,0.5,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3347,3,1.5,1.0,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3348,3,1.5,1.0,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3351,3,1.5,1.0,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3352,3,1.5,1.0,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3355,3,1.5,1.0,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3356,3,1.5,1.0,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3427,3,1.5,1.2,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3428,3,1.5,1.2,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3431,3,1.5,1.2,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3432,3,1.5,1.2,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3435,3,1.5,1.2,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3436,3,1.5,1.2,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3507,3,1.5,1.5,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3508,3,1.5,1.5,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3511,3,1.5,1.5,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3512,3,1.5,1.5,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3515,3,1.5,1.5,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3516,3,1.5,1.5,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3587,3,1.5,2.0,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3588,3,1.5,2.0,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3591,3,1.5,2.0,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3592,3,1.5,2.0,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3595,3,1.5,2.0,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3596,3,1.5,2.0,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3667,3,2.0,0.5,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3668,3,2.0,0.5,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3671,3,2.0,0.5,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3672,3,2.0,0.5,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3675,3,2.0,0.5,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3676,3,2.0,0.5,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3747,3,2.0,1.0,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3748,3,2.0,1.0,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3751,3,2.0,1.0,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3752,3,2.0,1.0,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3755,3,2.0,1.0,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3756,3,2.0,1.0,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3827,3,2.0,1.2,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3828,3,2.0,1.2,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3831,3,2.0,1.2,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3832,3,2.0,1.2,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3835,3,2.0,1.2,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3836,3,2.0,1.2,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3907,3,2.0,1.5,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3908,3,2.0,1.5,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3911,3,2.0,1.5,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3912,3,2.0,1.5,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3915,3,2.0,1.5,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3916,3,2.0,1.5,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3987,3,2.0,2.0,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3988,3,2.0,2.0,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3991,3,2.0,2.0,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3992,3,2.0,2.0,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3995,3,2.0,2.0,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_3996,3,2.0,2.0,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5267,4,1.5,0.5,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5268,4,1.5,0.5,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5271,4,1.5,0.5,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5272,4,1.5,0.5,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5275,4,1.5,0.5,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5276,4,1.5,0.5,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5347,4,1.5,1.0,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5348,4,1.5,1.0,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5351,4,1.5,1.0,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5352,4,1.5,1.0,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5355,4,1.5,1.0,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5356,4,1.5,1.0,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5427,4,1.5,1.2,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5428,4,1.5,1.2,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5431,4,1.5,1.2,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5432,4,1.5,1.2,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5435,4,1.5,1.2,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5436,4,1.5,1.2,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5507,4,1.5,1.5,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5508,4,1.5,1.5,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5511,4,1.5,1.5,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5512,4,1.5,1.5,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5515,4,1.5,1.5,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5516,4,1.5,1.5,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5587,4,1.5,2.0,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5588,4,1.5,2.0,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5591,4,1.5,2.0,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5592,4,1.5,2.0,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5595,4,1.5,2.0,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5596,4,1.5,2.0,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5667,4,2.0,0.5,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5668,4,2.0,0.5,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5671,4,2.0,0.5,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5672,4,2.0,0.5,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5675,4,2.0,0.5,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5676,4,2.0,0.5,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5747,4,2.0,1.0,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5748,4,2.0,1.0,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5751,4,2.0,1.0,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5752,4,2.0,1.0,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5755,4,2.0,1.0,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5756,4,2.0,1.0,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5827,4,2.0,1.2,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5828,4,2.0,1.2,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5831,4,2.0,1.2,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5832,4,2.0,1.2,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5835,4,2.0,1.2,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5836,4,2.0,1.2,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5907,4,2.0,1.5,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5908,4,2.0,1.5,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5911,4,2.0,1.5,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5912,4,2.0,1.5,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5915,4,2.0,1.5,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5916,4,2.0,1.5,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5987,4,2.0,2.0,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5988,4,2.0,2.0,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5991,4,2.0,2.0,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5992,4,2.0,2.0,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5995,4,2.0,2.0,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_5996,4,2.0,2.0,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_7267,5,1.5,0.5,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_7268,5,1.5,0.5,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_7271,5,1.5,0.5,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_7272,5,1.5,0.5,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_7275,5,1.5,0.5,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_7276,5,1.5,0.5,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_7347,5,1.5,1.0,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_7348,5,1.5,1.0,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_7351,5,1.5,1.0,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_7352,5,1.5,1.0,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_7355,5,1.5,1.0,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_7356,5,1.5,1.0,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_7427,5,1.5,1.2,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_7428,5,1.5,1.2,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_7431,5,1.5,1.2,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_7432,5,1.5,1.2,0.9,0.5,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_7435,5,1.5,1.2,0.9,0.7,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_7436,5,1.5,1.2,0.9,0.7,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_7507,5,1.5,1.5,0.9,0.3,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_7508,5,1.5,1.5,0.9,0.3,30,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
params_7511,5,1.5,1.5,0.9,0.5,21,0.25,0,0.0,0,1.0,1.0,1.0,1.0,0.25,0.4,0.75,0.05,0.471071
